id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
975458998377149483,Private room in a modern cozy central apartment!,136449302,Linn,,Østensjø,59.90301178478651,10.84363973141424,Private room,520,2,5,2024-09-23,2.59,1,143,5,
975805666236997403,Quiet bedroom in the heart of Oslo!,5481856,Sheila,,Gamle Oslo,59.91166459999999,10.7636323,Private room,700,2,2,2023-10-15,0.16,1,269,1,
975837192797129756,Leilighet midt på Grønland,136533650,Antony,,Gamle Oslo,59.91282,10.7663,Entire home/apt,850,3,18,2024-09-11,1.46,1,74,17,
976034901488225074,Cozy room at popular Bislett!,532916951,Cecilie,,St. Hanshaugen,59.9272947,10.7324584,Private room,621,1,14,2024-09-19,1.11,1,97,12,
976119946994653777,Open and charming flat w a view,8867744,Andrea + Espen,,St. Hanshaugen,59.92005296028774,10.746990242327872,Entire home/apt,,30,0,,,1,0,0,
976185575892164715,Privat room in guesthouse ~ 18 min to city center,458910357,Camilla Hansen,,Østensjø,59.89317796516309,10.838169331929722,Private room,389,1,34,2024-09-13,2.75,11,78,33,
976583816458513234,Koselig gjestehus med god utsikt,172689607,Harald,,Vestre Aker,59.9598586,10.6701094,Entire home/apt,1000,3,24,2024-09-23,2.02,1,77,24,
976611114811837040,Leilighet i Nydalen med parkering,536256720,Grethe,,Sagene,59.94597581838616,10.767005374829061,Entire home/apt,1250,2,37,2024-09-22,2.99,1,111,36,
976799215274624566,Romslig 2 roms på Torshov,41157598,Siri,,Sagene,59.93271858799206,10.764197127496704,Entire home/apt,1150,2,2,2023-10-27,0.16,1,158,1,
977301359939193771,Beautiful 3 rooms Apartment in Oslo,426581514,George,,Søndre Nordstrand,59.82893936949447,10.830855861118769,Entire home/apt,800,15,0,,,1,89,0,
977374097607111840,Veldig Sentralt,536411689,Leila,,Bjerke,59.94506419999999,10.8510323,Private room,600,1,57,2024-09-08,4.58,1,121,56,
977433757239975461,Soverom på rolig strøk i Furuset,64781957,Naeem,,Alna,59.94181,10.88796,Private room,,1,2,2023-10-29,0.16,2,0,1,
977465303522710834,Modern & high standard.,13157023,Sturla,,Ullern,59.92585304210779,10.645830800775995,Entire home/apt,895,1,14,2024-09-05,1.12,1,57,12,
977473369911426075,Lovely central flat with great view,536440729,Parnian,,Gamle Oslo,59.9102658,10.7643121,Entire home/apt,1058,1,92,2024-09-16,7.77,1,166,92,
977508238305269083,"Nyoppusset leilighet, parkering, topp beliggenhet",144452077,Magdalena,,St. Hanshaugen,59.9266125,10.7470167,Entire home/apt,2857,2,8,2024-08-21,0.64,2,214,7,
977537700361877439,Apartment close to subway,55674182,Sverre,,Østensjø,59.89051,10.84706,Entire home/apt,971,2,19,2024-09-21,1.51,1,252,17,
977556563103428800,New flat by waterfront in Bjørvika,137948308,Marthe,,Gamle Oslo,59.90615733952882,10.759865194559097,Entire home/apt,2518,2,18,2024-09-22,1.57,1,257,18,
977564742676871884,"Lys, klassisk Oslo leilighet Adamstuen/Bislett",40658577,Thea,,St. Hanshaugen,59.93151,10.73351,Entire home/apt,1750,2,12,2024-06-02,0.97,1,202,11,
977571201693435951,Rom med hems i stor leilighet,137045635,Maren-Helene Langeland,,Gamle Oslo,59.9127673222749,10.772640945778889,Private room,1200,2,3,2024-03-10,0.25,2,144,3,
977638527684302544,Central Creative Safe Haven,216983707,Nina,,Grünerløkka,59.92396227350999,10.776340547510236,Entire home/apt,,2,0,,,4,0,0,
977687951917136913,"Ny leilighet, flott beliggenhet",144452077,Magdalena,,St. Hanshaugen,59.92605305084629,10.747615144269961,Private room,1486,2,0,,,2,269,0,
977971203363838882,Arkitekttegnet leilighet sentralt på St.Hanshaugen,38061296,Kristin,,St. Hanshaugen,59.92830192062831,10.739959180355072,Entire home/apt,1000,1,5,2023-11-08,0.40,1,263,3,
977975701402910255,Cozy room in spacious flat.,47974726,Holly,,Sagene,59.93374,10.76198,Private room,1200,3,0,,,1,269,0,
978002659358782794,Superkoselig leilighet i Bislett!,80343787,Zainab,,Frogner,59.92703,10.72934,Entire home/apt,1000,1,21,2024-09-06,1.67,1,75,20,
978153767178006678,Wonderful apartment in the city,73584865,Christopher,,Frogner,59.91235851450392,10.720895811639393,Entire home/apt,1600,2,11,2024-07-29,0.92,1,9,11,
978213454145864684,Klassisk leilighet på Bislett,536618598,Ida,,Frogner,59.92402495609514,10.730354617839406,Entire home/apt,1600,1,0,,,1,263,0,
978285588941555766,18th Flr Gem Oslo Views & Luxury,28068124,Fredrik,,Sentrum,59.9089,10.75646,Entire home/apt,1600,1,116,2024-09-27,9.16,1,263,114,
978314742746780128,New York følelse i Gamlebyen,17485209,Eva,,Gamle Oslo,59.9069491,10.7718364,Entire home/apt,950,1,54,2024-09-23,4.49,1,186,54,
978644806738801168,Sleep with the stars,484796078,Marius,,Bjerke,59.9406413,10.8232005,Entire home/apt,1079,2,2,2023-11-23,0.16,1,153,1,
978776255380391572,Leilighet i Gamle Oslo,3142465,Edmondo,,Gamle Oslo,59.91457937476181,10.76867237196689,Entire home/apt,971,3,22,2024-09-16,1.79,1,186,21,
978804943774090112,Brand new with rooftop terrasse,58619162,Markus,,Gamle Oslo,59.91384360000001,10.786002,Entire home/apt,,3,9,2024-05-19,0.75,1,0,9,
978856281659333336,Nydelig leilighet,371669851,Giselle,,Frogner,59.92741422889245,10.716243395595631,Entire home/apt,1121,1,17,2024-09-15,3.17,1,254,17,
978997514487878970,Sentral leilighet på Rosenhoff,91789864,Jonas,,Grünerløkka,59.93001111081258,10.778903995968058,Entire home/apt,1200,2,11,2024-09-09,0.93,1,236,11,
979059668922583646,New modern top floor studio w/balcony,29461227,Ole,,Frogner,59.9266667,10.714031,Entire home/apt,1200,29,15,2024-09-07,1.19,2,62,14,
979067853105151339,Central Apartment Bjørvika,197704836,June,,Gamle Oslo,59.90432,10.75973,Entire home/apt,2500,2,7,2024-08-05,2.36,1,268,7,
979073436384465328,Hyggelig rom i supersentral treromsleilighet,29524292,Ann-Christin,,St. Hanshaugen,59.916324,10.7552,Private room,990,2,5,2024-09-01,0.62,2,160,5,
979102608927203156,Flott leilighet nordvest i Oslo,13705239,Marthe,,Nordre Aker,59.9460587680238,10.802309140563011,Entire home/apt,1280,3,0,,,1,269,0,
979517356905530157,Leilighet med utsikt over byen,219141591,Lilly-Jane,,St. Hanshaugen,59.9264,10.745,Entire home/apt,1440,4,0,,,1,90,0,
979537349902795568,Koselig leilighet i Oslo sentrum,536920100,Rune,,Sentrum,59.919285,10.7376482,Entire home/apt,1100,7,5,2024-03-15,0.41,1,89,5,
979708106880087849,Oslos beste sentrumsnære utsikt?,129608852,Erik,,Gamle Oslo,59.91228,10.76714,Entire home/apt,,2,3,2024-01-01,0.24,1,0,2,
979746329348963182,Sentral og klassisk leilighet i Oslo,113356553,Marie,,St. Hanshaugen,59.93260880643356,10.733005638239026,Entire home/apt,2002,1,1,2024-05-05,0.20,1,364,1,
979785071326762176,Moderne hjem med sjarm - 15 min fra sentrum,449435359,Øystein,,Østensjø,59.8862107,10.8442913,Entire home/apt,2100,2,7,2024-09-02,0.63,1,189,7,
979819639098164020,Koselig retro hjem på Bislett,421070235,Helle Marie Linløkkejordet,,St. Hanshaugen,59.927689093344185,10.735083486955345,Private room,1250,1,3,2024-09-22,1.00,1,269,3,
980125254095904293,Fantastic central apartement!,63471990,Martin,,St. Hanshaugen,59.9292221,10.7373528,Private room,300,60,0,,,5,269,0,
980128514817714896,Koselig leilighet i Sinsenbyen,418284065,Sofie,,Grünerløkka,59.93349116269289,10.780962177562769,Entire home/apt,1600,2,0,,,1,269,0,
980148457869485334,Apartment with amazing view,537061144,Stian,,Frogner,59.90839441546712,10.72403830006765,Entire home/apt,3440,1,0,,,1,270,0,
980200175282455341,Flott sentral leilighet!,537059745,Charlotte,,St. Hanshaugen,59.9286961,10.749168,Entire home/apt,1200,2,4,2024-04-01,0.37,1,236,4,
980496761252891639,Privat room in Manglerud 15,457928582,Falah,,Østensjø,59.89639407365061,10.813222713768482,Private room,,1,2,2023-10-01,0.16,3,0,1,
980545304945249018,Double room in super central oasis apartment,106054104,Agnetha,,St. Hanshaugen,59.91729,10.74676,Private room,,3,12,2024-06-22,0.96,3,0,10,
980664718536967714,Leilighet i Grünerløkka,37984123,Inger Helene,,Grünerløkka,59.92586,10.76823,Private room,890,3,28,2024-08-25,2.27,1,176,26,
980847291558783541,Lys & koselig leilighet på Rodeløkka,140453694,Beret,,Grünerløkka,59.9267329,10.7697332,Entire home/apt,1257,4,1,2023-09-29,0.08,4,11,1,
980983142133262240,"Moderne, sentral 3-roms med parkering og balkong",73964099,Sofie,,Grünerløkka,59.928157618465356,10.766571430688474,Entire home/apt,2426,2,19,2024-09-24,1.63,1,155,19,
981006573107658946,Leilighet på Grünerløkka,228664657,Maren,,Grünerløkka,59.9260266,10.7729401,Entire home/apt,1200,2,14,2024-09-15,1.16,1,14,14,
981020754014593514,Urban Leilighet sentralt beligheten,531192082,Usenemem James,,Grünerløkka,59.92836469999999,10.7614817,Entire home/apt,1479,2,7,2024-06-30,0.57,1,355,6,
981111147943827267,"Amazing view, close to city centre!",14960732,Grethe Marie,,Nordstrand,59.88594817692751,10.769417533572746,Entire home/apt,2400,3,2,2024-05-18,0.22,1,267,2,
981111381282278027,Lys og lekker utsiktsleilighet!,88748560,Anna,,Nordstrand,59.8522651,10.7854674,Entire home/apt,,3,0,,,2,0,0,
981217835438603482,Toppetasjes Leilighet i hjertet av Grunerløkka!,181892210,Martin,,Grünerløkka,59.92043,10.76079,Entire home/apt,1200,2,59,2024-09-22,5.03,1,63,59,
981626459212241153,"Cosy & bright bedroom, Grünerløkka",81392261,Laureen & Anders,,Grünerløkka,59.92085580000001,10.7585186,Private room,850,2,14,2024-09-09,1.24,2,263,14,
981629289441258159,"Stor enebolig, 2 bad, badstu, frodig hage",28825083,Emil,,Alna,59.915522121905155,10.852757468819618,Entire home/apt,2978,7,0,,,1,269,0,
981657010009259568,Rom med nydelig utsikt leies ut i hus på Ekeberg,15972291,Tania,,Nordstrand,59.88413949110465,10.791509727559129,Private room,425,2,10,2024-08-25,0.83,2,40,10,
981777175689849672,Koselig leilighet på Røa,194435258,Janine,,Vestre Aker,59.9435,10.65179,Entire home/apt,1600,2,7,2024-09-01,0.94,1,2,7,
981850347075566175,Cozy apartment in Rødtvet near Kalbakken metro,256875125,Maureen,,Grorud,59.95335859999999,10.8644109,Entire home/apt,,2,1,2023-11-26,0.10,1,0,1,
981890835635866337,Super central & modern flat,69241523,Christian,,Grünerløkka,59.9239651,10.7566524,Entire home/apt,1000,7,2,2024-05-11,0.18,1,136,2,
981990160598023779,Fin leilighet sentralt i Oslo,9812689,Marius Opheim,,Grünerløkka,59.924932,10.7679746,Entire home/apt,,2,5,2024-08-02,0.42,2,0,5,
982351638719002015,Delicate and spacious apartment,50880293,Simen,,St. Hanshaugen,59.93392470000001,10.7287965,Entire home/apt,1250,1,14,2024-09-14,1.13,1,252,13,
982355461676697264,Exclusive designer apartment,85955383,Fridtjof,,Gamle Oslo,59.9074852,10.7568875,Entire home/apt,9000,4,1,2024-08-14,0.65,1,364,1,
982368503155572386,Flott leilighet på Nordstrand.,537507526,Grethe,,Nordstrand,59.85015656196617,10.787207423937835,Entire home/apt,1000,2,4,2024-06-16,0.36,1,268,4,
982391154921550416,Koselig hytte nær byen,440163837,Jørn,,Marka,60.02912431420522,10.811287059524552,Entire home/apt,1500,2,0,,,1,89,0,
982431609089062317,Privat rom på Manglerud,457928582,Falah,,Østensjø,59.89824,10.81711,Private room,,1,10,2024-05-10,0.82,3,0,10,
982440884277818998,Cozy apartment at trendy Grünerløkka,102638483,Kama,,Grünerløkka,59.92743,10.76315,Entire home/apt,1926,2,0,,,1,4,0,
982476848577766214,Lekker leilighet - Siste etasje med fjordutsikt!,430987034,Jean-Christophe,,Gamle Oslo,59.9127848,10.787109,Entire home/apt,2000,2,0,,,1,269,0,
982481786716886461,Sentral leilighet på Grünerløkka,171677601,Cassandra,,Grünerløkka,59.92954,10.76512,Entire home/apt,1000,1,0,,,1,174,0,
982537067003369049,Cosy apartment at Helsfyr,537509954,Joachim,,Gamle Oslo,59.90909448815403,10.806897394359112,Entire home/apt,1100,2,0,,,1,88,0,
982644856755585237,Sentral og koselig leilighet,516525022,Helene,,Gamle Oslo,59.90515,10.78595,Entire home/apt,1000,2,5,2024-08-08,0.55,1,8,5,
982652780536440674,Leilighet m/fabrikkvinduer,440344278,Hanne Irene,,Gamle Oslo,59.9031628,10.7729745,Shared room,,1,9,2024-03-05,0.73,1,0,7,
982653911859829797,Rom for deg på herlige Rodeløkka,9812689,Marius Opheim,,Grünerløkka,59.924932,10.7679746,Private room,,1,4,2023-12-10,0.33,2,0,4,
982707112646695279,Cosy room in sea view apartment,194774960,Michalina,,Gamle Oslo,59.90152654622072,10.751769688360614,Private room,2222,3,0,,,2,180,0,
982750937831909604,Room in a shared flat,405130190,Ana And Dom,,St. Hanshaugen,59.92387791209916,10.737330046963457,Private room,900,1,9,2024-09-08,0.73,13,183,8,
982978597695928111,Kort avstand til T-bane,212635517,Bo,,Søndre Nordstrand,59.84662,10.83138,Private room,850,1,0,,,2,257,0,
983064025642968214,"New apartment, 3 bedrooms, elevator sunny balcony",15133599,Joakim,,Grünerløkka,59.9200049,10.7644081,Entire home/apt,2714,2,6,2024-08-25,1.80,2,61,6,
983094968417165294,Sjarmerende sentral hybel,42753707,Paola,,Grünerløkka,59.93369096304998,10.780124254524708,Entire home/apt,1135,1,2,2023-11-18,0.17,1,270,2,
983119723710810729,"Large light room, silent central area, Wi-Fi",132013642,Emma,,St. Hanshaugen,59.9341859,10.7304214,Private room,487,1,74,2024-09-25,6.22,2,11,74,
983222927043833782,Sentral 3-roms toppleilighet med 2 balkonger,15533925,Tonje,,Gamle Oslo,59.9152245,10.7665918,Entire home/apt,,2,5,2024-09-08,0.40,1,0,4,
983223334714807878,"Clean, cozy and central flat!",423878560,Leanda,,St. Hanshaugen,59.93068,10.73352,Entire home/apt,1036,2,50,2024-09-18,4.05,1,157,49,
983254405913962502,Koselig og delikat leilighet på Grunerløkka,10231992,Maria Therese,,Grünerløkka,59.91997927109814,10.766089595854282,Entire home/apt,885,4,36,2024-09-25,3.10,1,198,36,
983334702320503454,Central and family friendly!,12141523,Olav,,Frogner,59.93223,10.71053,Entire home/apt,,4,3,2024-06-01,0.27,1,0,3,
983421222146253393,Nero`s Studio,537764763,A,,St. Hanshaugen,59.91700192573922,10.74432043953905,Entire home/apt,,3,47,2024-09-20,3.81,4,2,46,
983426098777135706,Pandora`s Room,537764763,A,,Frogner,59.91360913071402,10.72252482175827,Private room,576,3,1,2023-11-24,0.10,4,144,1,
983747576330387656,Koselig og sentralt i Oslo med fin uteplass,136226468,Daniel,,Sagene,59.93971560000001,10.7505549,Entire home/apt,,5,3,2023-11-19,0.26,2,0,3,
983772504972288923,Spacious and luxurious | Balcony | Great location,14161476,Ingrid Sofie,,St. Hanshaugen,59.92418996787199,10.736949858117267,Entire home/apt,2800,4,0,,,1,364,0,
983959916135581791,Room at the heart of Oslo,454467718,Dil Afroze,,Frogner,59.909651398908764,10.723846235191875,Private room,1009,1,50,2024-09-10,4.12,1,263,50,
983960296645667291,Aloha from Oslo,160851768,Anna,,Gamle Oslo,59.9136090718925,10.760298289636498,Private room,576,1,122,2024-09-27,9.84,3,147,121,
983976687535587572,Meraviglioso loft a Torshov,406591332,Simona,,Sagene,59.93482577841583,10.76709522264812,Entire home/apt,1543,2,15,2024-09-16,1.43,1,254,15,
984047382469143027,Cozy apartment near city center,56529729,Jesper,,Gamle Oslo,59.9097401483442,10.78877069056034,Entire home/apt,2000,3,6,2024-09-10,0.53,1,267,6,
984174640478842766,Carl Berners 30 seconds from T-banen,15536981,William,,Grünerløkka,59.925514853394255,10.776974449737553,Entire home/apt,1205,3,1,2024-08-30,1,1,238,1,
984272513952813177,Sentral Leilighet,468419086,Feven,,Frogner,59.922872175400464,10.724777508139336,Private room,800,1,0,,,4,269,0,
984282656516834876,Majorstuen,468419086,Feven,,Frogner,59.92448,10.72457,Entire home/apt,2400,1,0,,,4,269,0,
984516454550540255,Renovated 2-bedroom with a view,34849888,Andreas Ore,,St. Hanshaugen,59.92670939335388,10.744017650926203,Entire home/apt,1700,2,0,,,1,269,0,
984564122893394251,Romslig leil. 30 min til Oslo,247970392,Captain,,Stovner,59.96664319052451,10.924452692065415,Private room,286,1,0,,,1,253,0,
984587329496882500,Attractive new semi-detached house,276175688,Gam Thi,,Bjerke,59.9331825,10.8231452,Entire home/apt,3000,2,3,2024-01-14,0.27,1,326,3,
984654073763898300,Charming & central apartment at Kampen,26127274,Grete,,Gamle Oslo,59.9122606,10.7800062,Entire home/apt,,14,1,2024-02-18,0.13,1,0,1,
984777280482523819,Harmony,160851768,Anna,,Gamle Oslo,59.91421,10.75958,Private room,621,3,117,2024-09-25,9.75,3,161,117,
984781834340051715,Leilighet sentralt i Oslo,364703368,Marthe,,Sagene,59.9349679,10.7523777,Entire home/apt,,4,2,2023-10-02,0.16,1,0,1,
984813657506800144,Fin og sentral leilighet midt på A.Kiellandsplass,301621927,Malin,,St. Hanshaugen,59.92604632621184,10.74795848267471,Entire home/apt,1200,2,4,2024-08-19,0.57,1,156,4,
984829935777503197,Leilighet sentralt på Adamstuen,75538504,Peter,,St. Hanshaugen,59.93544300197404,10.73231777070835,Entire home/apt,,7,2,2023-11-09,0.18,1,0,2,
984900546047289091,"Entire Aparment, Oslo, Norway",538114254,Lakshmikanth,,Grorud,59.95912,10.86831,Entire home/apt,,1,1,2024-05-15,0.22,1,120,1,
985242442123844790,Stille og koselig midt i byen,452539989,Hågen,,St. Hanshaugen,59.918381986700574,10.751098059117794,Entire home/apt,,2,6,2024-02-21,0.55,1,0,6,
985551445628260814,2-bedroom city apartment,159460937,Linda,,Gamle Oslo,59.9195547883906,10.793610736727715,Entire home/apt,1500,3,2,2024-01-02,0.17,1,236,2,
985570814170703357,Urbane Torshov,49999193,Martin,,Sagene,59.93372669766058,10.763282509084082,Entire home/apt,1829,1,2,2024-09-01,0.17,1,58,2,
985602680050239921,Perfect Central apartment,16623108,Karina,,St. Hanshaugen,59.9296626,10.7364403,Entire home/apt,1280,7,0,,,1,87,0,
986101746033988590,Leilighet med utsiktsterrasse!,141670407,Camilla,,Vestre Aker,59.98218,10.65319,Entire home/apt,850,1,79,2024-09-22,6.58,1,193,79,
986255941878567621,Sjarmerende hybel i unikt bakgårdshus på Tøyen,181290553,Pernille,,Gamle Oslo,59.91561,10.77156,Entire home/apt,1001,3,46,2024-09-16,5.33,1,49,46,
986288088626056805,Room in a brand new building,43576230,Lyusine,,Gamle Oslo,59.91732873068435,10.797090368042738,Private room,507,5,9,2024-09-21,0.84,5,20,9,
986584554650862979,Little cosy apartment for two,68826880,Elisabeth,,Alna,59.9496073,10.8967098,Entire home/apt,863,1,1,2024-05-05,0.20,1,116,1,
986790632403223416,Rom nr 2 i ny elegant  leilighet,472572588,Christer,,Stovner,59.94604,10.92621,Private room,350,1,4,2024-08-01,0.36,3,180,4,
986790640127172903,Rom nr 1 i ny elegant leilighet,472572588,Christer,,Stovner,59.9464195995553,10.926016094082199,Private room,400,1,1,2024-06-28,0.32,3,238,1,
986815737575525793,Nice apartment at Torshov,72876372,Sunniva,,Grünerløkka,59.9305426,10.7699281,Entire home/apt,,2,1,2023-12-17,0.10,1,0,1,
986850256419008897,Cozy riverside apartment with private parking,391934308,Lina,,Sagene,59.94335,10.76576,Entire home/apt,,1,10,2024-07-27,0.86,1,0,10,
986885982194856221,Leilighet på deilige Torshov,1631187,Ellen Kathrine,,Sagene,59.93446,10.76251,Entire home/apt,1500,6,1,2024-08-03,0.53,1,98,1,
987374204357665916,Toppleilighet i Oslo sentrum med fantastisk utsikt,105902252,Ruslan,,St. Hanshaugen,59.91597556991319,10.7542285323143,Entire home/apt,1881,1,41,2024-09-12,3.32,2,131,40,
987491586938447924,"Cozy apartment, near city center",110744814,Hanne,,Vestre Aker,59.94168560458125,10.645598255197989,Entire home/apt,750,2,5,2024-07-20,0.82,1,84,5,
987550287470059226,Moderne 2 roms på Løren,483828427,Sigurd,,Grünerløkka,59.9331828,10.7944928,Entire home/apt,1100,1,0,,,1,269,0,
987590170083692986,Central loft on Grünerløkka,62196688,Mari Ann,,Grünerløkka,59.92525660398001,10.774741949679663,Private room,810,1,16,2024-07-01,1.38,2,175,16,
987591805767928938,Nydalen/Storo. Garasje med lader,117498550,Helene,,Nordre Aker,59.95042,10.775,Entire home/apt,900,2,28,2024-09-07,2.55,1,23,28,
